Date,Boro,Vol
2009-08-03,Queens,4481.0
2009-08-04,Brooklyn,7902.0
2009-08-04,Queens,7357.0
2009-08-05,Brooklyn,6884.0
2009-08-05,Queens,7615.0
2009-08-06,Brooklyn,6864.0
2009-08-06,Queens,7751.0
2009-08-07,Brooklyn,1401.0
2009-08-07,Queens,8097.0
2009-08-08,Queens,6692.0
2009-08-09,Queens,6643.0
2009-08-10,Queens,1591.0
2009-08-11,Queens,250.0
2009-08-12,Queens,147.0
2009-08-13,Queens,42.0
2009-08-14,Queens,2.0
2009-08-15,Queens,1.0
2009-08-16,Queens,1.0
2009-08-17,Queens,0.0
2009-08-18,Queens,6.0
2009-08-19,Brooklyn,5981.0
2009-08-19,Queens,1.0
2009-08-20,Brooklyn,8218.0
2009-08-20,Queens,0.0
2009-08-21,Brooklyn,9853.0
2009-08-21,Queens,3.0
2009-08-22,Brooklyn,8430.0
2009-08-22,Queens,1.0
2009-08-23,Brooklyn,7236.0
2009-08-23,Queens,1.0
2009-08-24,Brooklyn,9379.0
2009-08-24,Queens,0.0
2009-08-25,Brooklyn,9539.0
2009-08-25,Queens,0.0
2009-08-26,Brooklyn,7061.0
2009-08-26,Queens,1.0
2009-08-27,Brooklyn,925.0
2009-08-27,Queens,15.0
2009-08-28,Brooklyn,9745.0
2009-08-28,Manhattan,13692.0
2009-08-29,Brooklyn,13530.0
2009-08-29,Manhattan,12821.0
2009-08-30,Brooklyn,12176.0
2009-08-30,Manhattan,9867.0
2009-08-31,Brooklyn,21723.0
2009-08-31,Manhattan,1943.0
2009-08-31,Queens,4337.0
2009-09-01,Brooklyn,24895.0
2009-09-01,Queens,7192.0
2009-09-02,Brooklyn,25537.0
2009-09-02,Queens,6918.0
2009-09-03,Brooklyn,25416.0
2009-09-03,Queens,6846.0
2009-09-04,Brooklyn,19492.0
2009-09-04,Queens,1902.0
2009-09-05,Brooklyn,8061.0
2009-09-05,Manhattan,10538.0
2009-09-06,Brooklyn,4883.0
2009-09-06,Manhattan,15330.0
2009-09-07,Brooklyn,4277.0
2009-09-07,Manhattan,22456.0
2009-09-08,Brooklyn,7202.0
2009-09-08,Manhattan,12442.0
2009-09-08,Queens,36938.0
2009-09-09,Brooklyn,7266.0
2009-09-09,Manhattan,10574.0
2009-09-09,Queens,34383.0
2009-09-10,Brooklyn,7894.0
2009-09-10,Manhattan,10757.0
2009-09-10,Queens,42253.0
2009-09-11,Brooklyn,8289.0
2009-09-11,Manhattan,10288.0
2009-09-11,Queens,43219.0
2009-09-12,Brooklyn,8556.0
2009-09-12,Manhattan,10836.0
2009-09-12,Queens,41465.0
2009-09-13,Brooklyn,7704.0
2009-09-13,Manhattan,10574.0
2009-09-13,Queens,38038.0
2009-09-14,Brooklyn,7198.0
2009-09-14,Manhattan,10507.0
2009-09-14,Queens,45077.0
2009-09-15,Brooklyn,7113.0
2009-09-15,Manhattan,10657.0
2009-09-15,Queens,22022.0
2009-09-16,Brooklyn,7419.0
2009-09-16,Manhattan,10444.0
2009-09-16,Queens,9074.0
2009-09-17,Brooklyn,8478.0
2009-09-17,Manhattan,2594.0
2009-09-17,Queens,9329.0
2009-09-17,Staten Island,1592.0
2009-09-18,Brooklyn,2885.0
2009-09-18,Manhattan,16231.0
2009-09-18,Queens,15299.0
2009-09-18,Staten Island,36.0
2009-09-19,Manhattan,25132.0
2009-09-19,Queens,16075.0
2009-09-20,Manhattan,21776.0
2009-09-20,Queens,12903.0
2009-09-21,Brooklyn,3742.0
2009-09-21,Manhattan,5715.0
2009-09-21,Queens,15413.0
2009-09-22,Brooklyn,4179.0
2009-09-22,Manhattan,13.0
2009-09-22,Queens,15578.0
2009-09-23,Brooklyn,5194.0
2009-09-23,Manhattan,1227.0
2009-09-23,Queens,9109.0
2009-09-24,Bronx,3216.0
2009-09-24,Brooklyn,12551.0
2009-09-24,Manhattan,518.0
2009-09-24,Queens,3300.0
2009-09-25,Bronx,1146.0
2009-09-25,Brooklyn,16899.0
2009-09-25,Manhattan,2963.0
2009-09-26,Brooklyn,8333.0
2009-09-26,Manhattan,20985.0
2009-09-27,Brooklyn,6093.0
2009-09-27,Manhattan,19697.0
2009-09-28,Brooklyn,1153.0
2009-09-28,Manhattan,37924.0
2009-09-29,Manhattan,49815.0
2009-09-30,Manhattan,51418.0
2009-10-01,Manhattan,52485.0
2009-10-02,Manhattan,58579.0
2009-10-03,Manhattan,50989.0
2009-10-04,Manhattan,44967.0
2009-10-05,Manhattan,32633.0
2009-10-05,Queens,8905.0
2009-10-06,Manhattan,23312.0
2009-10-06,Queens,9935.0
2009-10-07,Manhattan,9038.0
2009-10-07,Queens,12937.0
2009-10-08,Brooklyn,8988.0
2009-10-08,Manhattan,7.0
2009-10-08,Queens,8279.0
2009-10-09,Brooklyn,11377.0
2009-10-09,Queens,5013.0
2009-10-10,Brooklyn,10176.0
2009-10-10,Queens,3484.0
2009-10-11,Brooklyn,8173.0
2009-10-11,Queens,3265.0
2009-10-12,Brooklyn,9867.0
2009-10-12,Queens,4143.0
2009-10-13,Brooklyn,10774.0
2009-10-13,Manhattan,5886.0
2009-10-13,Queens,221.0
2009-10-14,Brooklyn,10611.0
2009-10-14,Manhattan,5935.0
2009-10-15,Brooklyn,10618.0
2009-10-15,Manhattan,6195.0
2009-10-16,Brooklyn,11319.0
2009-10-16,Manhattan,5651.0
2009-10-17,Bronx,498.0
2009-10-17,Brooklyn,9954.0
2009-10-17,Manhattan,29817.0
2009-10-18,Brooklyn,8170.0
2009-10-18,Manhattan,39000.0
2009-10-19,Brooklyn,18357.0
2009-10-19,Manhattan,16214.0
2009-10-20,Brooklyn,22326.0
2009-10-21,Brooklyn,22392.0
2009-10-22,Brooklyn,22386.0
2009-10-23,Brooklyn,23715.0
2009-10-24,Brooklyn,20632.0
2009-10-25,Brooklyn,15982.0
2009-10-25,Manhattan,13584.0
2009-10-26,Manhattan,71895.0
2009-10-27,Manhattan,71031.0
2009-10-28,Manhattan,49092.0
2009-10-29,Manhattan,38702.0
2009-10-29,Queens,4548.0
2009-10-30,Brooklyn,777.0
2009-10-30,Manhattan,21253.0
2009-10-30,Queens,6272.0
2009-10-31,Brooklyn,889.0
2009-10-31,Manhattan,11151.0
2009-10-31,Queens,6652.0
2009-11-01,Brooklyn,725.0
2009-11-01,Manhattan,10361.0
2009-11-01,Queens,5573.0
2009-11-02,Bronx,46.0
2009-11-02,Brooklyn,160.0
2009-11-02,Manhattan,25425.0
2009-11-02,Queens,1559.0
2009-11-03,Manhattan,11852.0
2009-11-03,Queens,27842.0
2009-11-04,Queens,47928.0
2009-11-05,Queens,48173.0
2009-11-06,Queens,50918.0
2009-11-07,Queens,44961.0
2009-11-08,Queens,43978.0
2009-11-09,Queens,46420.0
2009-11-10,Queens,46192.0
2009-11-11,Queens,38433.0
2009-11-12,Manhattan,15872.0
2009-11-12,Queens,21480.0
2009-11-13,Bronx,177.0
2009-11-13,Manhattan,5120.0
2009-11-13,Queens,15315.0
2009-11-14,Bronx,5456.0
2009-11-14,Queens,15424.0
2009-11-15,Bronx,4340.0
2009-11-15,Queens,14359.0
2009-11-16,Bronx,2286.0
2009-11-16,Queens,15264.0
2009-11-17,Bronx,2476.0
2009-11-17,Manhattan,4192.0
2009-11-17,Queens,16200.0
2009-11-18,Manhattan,7693.0
2009-11-18,Queens,16081.0
2009-11-19,Manhattan,7901.0
2009-11-19,Queens,15517.0
2009-11-20,Manhattan,8569.0
2009-11-20,Queens,14033.0
2009-11-21,Manhattan,8221.0
2009-11-21,Queens,15700.0
2009-11-22,Manhattan,6928.0
2009-11-22,Queens,13719.0
2009-11-23,Manhattan,10676.0
2009-11-23,Queens,8313.0
2009-11-24,Manhattan,26565.0
2009-11-25,Manhattan,17959.0
2009-11-25,Staten Island,7867.0
2009-11-26,Manhattan,7725.0
2009-11-26,Staten Island,6298.0
2009-11-27,Manhattan,0.0
2009-11-27,Staten Island,7335.0
2009-11-28,Manhattan,0.0
2009-11-28,Staten Island,7191.0
2009-11-29,Brooklyn,1574.0
2009-11-29,Manhattan,0.0
2009-11-29,Staten Island,5243.0
2009-11-30,Brooklyn,18804.0
2009-11-30,Queens,112.0
2009-11-30,Staten Island,3251.0
2009-12-01,Brooklyn,24016.0
2009-12-01,Staten Island,3315.0
2009-12-02,Brooklyn,23768.0
2009-12-02,Staten Island,3357.0
2009-12-03,Brooklyn,24566.0
2009-12-03,Staten Island,3376.0
2009-12-04,Brooklyn,24077.0
2009-12-04,Staten Island,3237.0
2009-12-05,Brooklyn,20619.0
2009-12-05,Staten Island,1548.0
2009-12-06,Brooklyn,19509.0
2009-12-06,Staten Island,1177.0
2009-12-07,Brooklyn,34959.0
2009-12-07,Staten Island,1589.0
2009-12-08,Brooklyn,43663.0
2009-12-09,Brooklyn,24363.0
2009-12-09,Staten Island,8184.0
2009-12-10,Brooklyn,14261.0
2009-12-10,Queens,48078.0
2009-12-10,Staten Island,11293.0
2009-12-11,Bronx,5207.0
2009-12-11,Brooklyn,21246.0
2009-12-11,Queens,24728.0
2009-12-12,Bronx,8279.0
2009-12-12,Brooklyn,13482.0
2009-12-13,Bronx,6708.0
2009-12-13,Brooklyn,12292.0
2009-12-14,Bronx,9816.0
2009-12-14,Brooklyn,5401.0
2009-12-14,Queens,8247.0
2009-12-15,Bronx,11127.0
2009-12-15,Queens,15429.0
2009-12-16,Bronx,11251.0
2009-12-16,Queens,15713.0
2009-12-17,Bronx,8835.0
2009-12-17,Queens,16079.0
2009-12-18,Bronx,11016.0
2009-12-18,Queens,15302.0
2009-12-19,Bronx,8584.0
2009-12-19,Queens,14038.0
2009-12-20,Bronx,4.0
2009-12-20,Queens,1026.0
2009-12-21,Bronx,1.0
2009-12-21,Brooklyn,1.0
2009-12-21,Queens,112.0
2009-12-22,Brooklyn,12.0
2009-12-22,Queens,136.0
2009-12-23,Queens,168.0
2009-12-24,Queens,7.0
2009-12-28,Brooklyn,16221.0
2009-12-29,Brooklyn,18009.0
2009-12-30,Brooklyn,18932.0
2009-12-31,Brooklyn,17402.0
2010-01-01,Brooklyn,12631.0
2010-01-02,Brooklyn,13057.0
2010-01-03,Brooklyn,15779.0
2010-01-04,Brooklyn,13752.0
2010-01-04,Queens,2772.0
2010-01-05,Brooklyn,1207.0
2010-01-05,Queens,15034.0
2010-01-06,Queens,20196.0
2010-01-07,Queens,19113.0
2010-01-08,Queens,56419.0
2010-01-09,Queens,60893.0
2010-01-10,Queens,52681.0
2010-01-11,Queens,70872.0
2010-01-12,Queens,68625.0
2010-01-13,Queens,64850.0
2010-01-14,Queens,68487.0
2010-01-15,Queens,72734.0
2010-01-16,Queens,33724.0
2010-01-17,Queens,22228.0
2010-01-18,Queens,26678.0
2010-01-19,Brooklyn,4301.0
2010-01-19,Queens,12919.0
2010-01-20,Brooklyn,5744.0
2010-01-20,Queens,13615.0
2010-01-21,Brooklyn,6046.0
2010-01-21,Queens,13325.0
2010-01-22,Brooklyn,2672.0
2010-01-22,Queens,15184.0
2010-01-23,Queens,11385.0
2010-01-24,Brooklyn,5415.0
2010-01-24,Queens,5026.0
2010-01-25,Brooklyn,9186.0
2010-01-25,Queens,23212.0
2010-01-26,Brooklyn,19859.0
2010-01-26,Queens,25441.0
2010-01-27,Brooklyn,21823.0
2010-01-27,Queens,22663.0
2010-01-28,Brooklyn,21477.0
2010-01-28,Queens,22903.0
2010-01-29,Brooklyn,22405.0
2010-01-29,Queens,21972.0
2010-01-30,Brooklyn,21284.0
2010-01-30,Queens,17063.0
2010-01-31,Brooklyn,20388.0
2010-01-31,Queens,19375.0
2010-02-01,Brooklyn,21519.0
2010-02-01,Queens,16116.0
2010-02-02,Brooklyn,23584.0
2010-02-02,Queens,6083.0
2010-02-03,Brooklyn,8112.0
2010-02-03,Queens,7581.0
2010-02-04,Brooklyn,1449.0
2010-02-04,Queens,8063.0
2010-02-05,Brooklyn,394.0
2010-02-05,Queens,2540.0
2010-02-08,Bronx,22597.0
2010-02-08,Brooklyn,262.0
2010-02-08,Staten Island,10116.0
2010-02-09,Bronx,24412.0
2010-02-09,Staten Island,14575.0
2010-02-10,Bronx,1882.0
2010-02-10,Staten Island,401.0
2010-02-11,Bronx,0.0
2010-02-11,Staten Island,14.0
2010-02-12,Bronx,21165.0
2010-02-12,Staten Island,7272.0
2010-02-13,Bronx,23717.0
2010-02-13,Staten Island,7486.0
2010-02-14,Bronx,20082.0
2010-02-14,Staten Island,6196.0
2010-02-15,Bronx,21309.0
2010-02-15,Staten Island,3906.0
2010-02-16,Bronx,20707.0
2010-02-16,Staten Island,2655.0
2010-02-17,Bronx,23854.0
2010-02-17,Staten Island,10702.0
2010-02-18,Bronx,24829.0
2010-02-18,Staten Island,13318.0
2010-02-19,Bronx,23733.0
2010-02-19,Staten Island,13268.0
2010-02-20,Bronx,20500.0
2010-02-20,Staten Island,11489.0
2010-02-21,Bronx,17370.0
2010-02-21,Staten Island,9219.0
2010-02-22,Bronx,22670.0
2010-02-22,Queens,3479.0
2010-02-22,Staten Island,1068.0
2010-02-23,Bronx,21581.0
2010-02-23,Queens,6193.0
2010-02-23,Staten Island,1707.0
2010-02-24,Bronx,11629.0
2010-02-24,Queens,7918.0
2010-02-24,Staten Island,2236.0
2010-02-25,Queens,5243.0
2010-02-25,Staten Island,1610.0
2010-02-26,Queens,90.0
2010-02-26,Staten Island,0.0
2010-02-27,Queens,3.0
2010-02-27,Staten Island,0.0
2010-02-28,Queens,6.0
2010-02-28,Staten Island,0.0
2010-03-01,Queens,14007.0
2010-03-01,Staten Island,785.0
2010-03-02,Queens,20362.0
2010-03-03,Queens,19372.0
2010-03-04,Queens,19352.0
2010-03-05,Queens,26543.0
2010-03-06,Queens,28700.0
2010-03-07,Queens,24744.0
2010-03-08,Brooklyn,5002.0
2010-03-08,Queens,10643.0
2010-03-09,Brooklyn,4602.0
2010-03-09,Manhattan,12339.0
2010-03-09,Queens,3202.0
2010-03-10,Brooklyn,1154.0
2010-03-10,Manhattan,32224.0
2010-03-11,Manhattan,36949.0
2010-03-12,Manhattan,35780.0
2010-03-13,Manhattan,30530.0
2010-03-14,Manhattan,28312.0
2010-03-15,Manhattan,36915.0
2010-03-16,Manhattan,37486.0
2010-03-17,Manhattan,37910.0
2010-03-18,Manhattan,37706.0
2010-03-19,Manhattan,37309.0
2010-03-20,Manhattan,32635.0
2010-03-21,Manhattan,29472.0
2010-03-22,Manhattan,30514.0
2010-03-23,Bronx,9886.0
2010-03-23,Manhattan,10126.0
2010-03-23,Queens,7582.0
2010-03-24,Bronx,13611.0
2010-03-24,Queens,19419.0
2010-03-25,Bronx,14222.0
2010-03-25,Queens,20200.0
2010-03-26,Bronx,15008.0
2010-03-26,Queens,20094.0
2010-03-27,Bronx,14642.0
2010-03-27,Queens,15355.0
2010-03-28,Bronx,12350.0
2010-03-28,Queens,10497.0
2010-03-29,Bronx,11076.0
2010-03-29,Queens,9524.0
2010-03-30,Bronx,12558.0
2010-03-30,Queens,11538.0
2010-03-31,Bronx,13591.0
2010-03-31,Queens,17423.0
2010-04-01,Bronx,14109.0
2010-04-01,Queens,21008.0
2010-04-02,Bronx,14985.0
2010-04-02,Queens,19805.0
2010-04-03,Bronx,15361.0
2010-04-03,Queens,17076.0
2010-04-04,Bronx,13639.0
2010-04-04,Queens,11829.0
2010-04-05,Bronx,6263.0
2010-04-05,Queens,18798.0
2010-04-06,Bronx,5781.0
2010-04-06,Queens,19347.0
2010-04-07,Bronx,6353.0
2010-04-07,Queens,20276.0
2010-04-08,Bronx,1829.0
2010-04-08,Brooklyn,37374.0
2010-04-08,Queens,20719.0
2010-04-09,Brooklyn,57532.0
2010-04-09,Queens,17804.0
2010-04-10,Brooklyn,59249.0
2010-04-10,Queens,16519.0
2010-04-11,Brooklyn,54987.0
2010-04-11,Queens,12573.0
2010-04-12,Brooklyn,54145.0
2010-04-12,Queens,12922.0
2010-04-13,Brooklyn,54827.0
2010-04-13,Queens,39975.0
2010-04-14,Brooklyn,55500.0
2010-04-14,Queens,46885.0
2010-04-15,Brooklyn,57520.0
2010-04-15,Queens,56067.0
2010-04-16,Brooklyn,22463.0
2010-04-16,Queens,69052.0
2010-04-17,Queens,21445.0
2010-04-18,Queens,18250.0
2010-04-19,Manhattan,123.0
2010-04-19,Queens,53959.0
2010-04-20,Manhattan,18077.0
2010-04-20,Queens,64382.0
2010-04-21,Manhattan,18550.0
2010-04-21,Queens,66711.0
2010-04-22,Manhattan,18790.0
2010-04-22,Queens,63444.0
2010-04-23,Bronx,32377.0
2010-04-23,Manhattan,19437.0
2010-04-23,Queens,44402.0
2010-04-24,Bronx,49197.0
2010-04-24,Manhattan,18730.0
2010-04-24,Queens,47718.0
2010-04-25,Bronx,41999.0
2010-04-25,Manhattan,14630.0
2010-04-25,Queens,23289.0
2010-04-26,Bronx,44370.0
2010-04-26,Manhattan,16864.0
2010-04-26,Queens,26122.0
2010-04-27,Bronx,45304.0
2010-04-27,Manhattan,17567.0
2010-04-27,Queens,13783.0
2010-04-28,Bronx,54529.0
2010-04-28,Manhattan,6721.0
2010-04-28,Queens,15758.0
2010-04-29,Bronx,47686.0
2010-04-29,Queens,24489.0
2010-04-30,Bronx,50386.0
2010-04-30,Queens,26480.0
2010-05-01,Bronx,49088.0
2010-05-01,Queens,29350.0
2010-05-02,Bronx,42980.0
2010-05-02,Queens,24361.0
2010-05-03,Bronx,98702.0
2010-05-03,Queens,13843.0
2010-05-04,Bronx,88123.0
2010-05-04,Brooklyn,20259.0
2010-05-05,Brooklyn,15907.0
2010-05-05,Manhattan,16165.0
2010-05-06,Brooklyn,15720.0
2010-05-06,Manhattan,18007.0
2010-05-07,Brooklyn,15783.0
2010-05-07,Manhattan,17685.0
2010-05-08,Brooklyn,14628.0
2010-05-08,Manhattan,17586.0
2010-05-09,Brooklyn,12732.0
2010-05-09,Manhattan,16499.0
2010-05-10,Brooklyn,14933.0
2010-05-10,Manhattan,17034.0
2010-05-11,Brooklyn,14842.0
2010-05-11,Manhattan,17679.0
2010-05-12,Brooklyn,14842.0
2010-05-12,Manhattan,16548.0
2010-05-13,Brooklyn,31194.0
2010-05-14,Bronx,86083.0
2010-05-14,Brooklyn,15959.0
2010-05-14,Queens,51040.0
2010-05-15,Bronx,135504.0
2010-05-15,Brooklyn,7378.0
2010-05-15,Queens,69995.0
2010-05-16,Bronx,113298.0
2010-05-16,Brooklyn,6504.0
2010-05-16,Queens,67002.0
2010-05-17,Bronx,123807.0
2010-05-17,Brooklyn,6083.0
2010-05-17,Queens,76463.0
2010-05-18,Bronx,41568.0
2010-05-18,Brooklyn,5934.0
2010-05-18,Queens,76008.0
2010-05-19,Brooklyn,5405.0
2010-05-19,Queens,83212.0
2010-05-20,Brooklyn,5683.0
2010-05-20,Manhattan,16846.0
2010-05-20,Queens,66053.0
2010-05-21,Brooklyn,6169.0
2010-05-21,Manhattan,17546.0
2010-05-21,Queens,75246.0
2010-05-22,Brooklyn,7680.0
2010-05-22,Manhattan,19456.0
2010-05-22,Queens,55771.0
2010-05-23,Brooklyn,6117.0
2010-05-23,Manhattan,14816.0
2010-05-23,Queens,45405.0
2010-05-24,Brooklyn,8590.0
2010-05-24,Manhattan,8769.0
2010-05-24,Queens,53109.0
2010-05-25,Bronx,25910.0
2010-05-25,Brooklyn,14836.0
2010-05-25,Queens,13760.0
2010-05-26,Bronx,35505.0
2010-05-26,Brooklyn,15328.0
2010-05-27,Bronx,36337.0
2010-05-27,Brooklyn,13494.0
2010-05-28,Bronx,11503.0
2010-05-28,Brooklyn,12529.0
2010-05-29,Brooklyn,2799.0
2010-06-01,Bronx,29927.0
2010-06-01,Brooklyn,260.0
2010-06-01,Manhattan,2154.0
2010-06-01,Queens,503.0
2010-06-01,Staten Island,450.0
2010-06-02,Bronx,20965.0
2010-06-02,Queens,7036.0
2010-06-03,Bronx,14705.0
2010-06-03,Queens,15111.0
2010-06-04,Bronx,3695.0
2010-06-04,Queens,16173.0
2010-06-05,Bronx,0.0
2010-06-05,Queens,15323.0
2010-06-06,Bronx,0.0
2010-06-06,Queens,13230.0
2010-06-07,Bronx,9067.0
2010-06-07,Queens,15162.0
2010-06-08,Bronx,14030.0
2010-06-08,Queens,14731.0
2010-06-09,Bronx,12570.0
2010-06-09,Queens,14986.0
2010-06-10,Bronx,13090.0
2010-06-10,Queens,14820.0
2010-06-11,Bronx,13846.0
2010-06-11,Queens,15371.0
2010-06-12,Bronx,12891.0
2010-06-12,Queens,14540.0
2010-06-13,Bronx,9765.0
2010-06-13,Queens,12739.0
2010-06-14,Bronx,11946.0
2010-06-14,Brooklyn,13399.0
2010-06-14,Queens,5257.0
2010-06-15,Bronx,12120.0
2010-06-15,Brooklyn,20906.0
2010-06-16,Bronx,12014.0
2010-06-16,Brooklyn,20801.0
2010-06-17,Bronx,3492.0
2010-06-17,Brooklyn,22449.0
2010-06-18,Brooklyn,31110.0
2010-06-19,Brooklyn,34128.0
2010-06-20,Brooklyn,28710.0
2010-06-21,Brooklyn,34468.0
2010-06-22,Brooklyn,35035.0
2010-06-23,Brooklyn,34950.0
2010-06-24,Brooklyn,36853.0
2010-06-25,Brooklyn,39194.0
2010-06-26,Brooklyn,32953.0
2010-06-27,Brooklyn,28140.0
2010-06-28,Brooklyn,37374.0
2010-06-29,Brooklyn,37424.0
2010-06-30,Brooklyn,38179.0
2010-07-01,Brooklyn,38010.0
2010-07-02,Brooklyn,38087.0
2010-07-03,Brooklyn,910.0
2010-07-06,Brooklyn,1062.0
2010-07-07,Brooklyn,22399.0
2010-07-07,Staten Island,3488.0
2010-07-08,Brooklyn,18243.0
2010-07-08,Staten Island,7312.0
2010-07-09,Brooklyn,18093.0
2010-07-09,Staten Island,7776.0
2010-07-10,Brooklyn,17307.0
2010-07-10,Staten Island,6614.0
2010-07-11,Brooklyn,15168.0
2010-07-11,Staten Island,5634.0
2010-07-12,Brooklyn,16274.0
2010-07-12,Queens,1103.0
2010-07-12,Staten Island,1199.0
2010-07-13,Brooklyn,15881.0
2010-07-13,Queens,854.0
2010-07-14,Brooklyn,16331.0
2010-07-14,Queens,495.0
2010-07-15,Brooklyn,16741.0
2010-07-15,Queens,606.0
2010-07-16,Brooklyn,25542.0
2010-07-16,Queens,212.0
2010-07-17,Brooklyn,26026.0
2010-07-18,Brooklyn,25477.0
2010-07-19,Brooklyn,25979.0
2010-07-20,Brooklyn,38666.0
2010-07-21,Brooklyn,38532.0
2010-07-22,Brooklyn,39397.0
2010-07-23,Brooklyn,39174.0
2010-07-24,Brooklyn,30449.0
2010-07-25,Brooklyn,24009.0
2010-07-26,Brooklyn,38279.0
2010-07-27,Brooklyn,35670.0
2010-07-28,Brooklyn,35091.0
2010-07-29,Brooklyn,42320.0
2010-07-30,Brooklyn,44540.0
2010-07-31,Brooklyn,35917.0
2010-08-01,Brooklyn,26897.0
2010-08-02,Brooklyn,36233.0
2010-08-02,Queens,10910.0
2010-08-03,Brooklyn,13186.0
2010-08-03,Queens,18407.0
2010-08-04,Brooklyn,1003.0
2010-08-04,Queens,20022.0
2010-08-05,Brooklyn,1063.0
2010-08-05,Queens,20218.0
2010-08-06,Brooklyn,7755.0
2010-08-06,Queens,5068.0
2010-08-07,Brooklyn,15213.0
2010-08-08,Brooklyn,10959.0
2010-08-09,Brooklyn,16481.0
2010-08-10,Brooklyn,16894.0
2010-08-11,Brooklyn,16540.0
2010-08-12,Brooklyn,17189.0
2010-08-13,Brooklyn,17402.0
2010-08-14,Brooklyn,15674.0
2010-08-15,Brooklyn,12976.0
2010-08-16,Brooklyn,9808.0
2010-08-16,Queens,5626.0
2010-08-17,Brooklyn,9589.0
2010-08-17,Queens,5412.0
2010-08-18,Brooklyn,9470.0
2010-08-18,Queens,6318.0
2010-08-19,Brooklyn,9799.0
2010-08-19,Queens,6986.0
2010-08-20,Brooklyn,6398.0
2010-08-20,Queens,6796.0
2010-08-21,Brooklyn,1532.0
2010-08-21,Queens,5584.0
2010-08-22,Brooklyn,246.0
2010-08-22,Queens,4347.0
2010-08-23,Brooklyn,366.0
2010-08-23,Queens,8559.0
2010-08-24,Brooklyn,431.0
2010-08-24,Queens,8812.0
2010-08-25,Brooklyn,115.0
2010-08-25,Queens,8751.0
2010-08-26,Brooklyn,3961.0
2010-08-26,Queens,7852.0
2010-08-27,Brooklyn,4385.0
2010-08-27,Queens,7940.0
2010-08-28,Brooklyn,21810.0
2010-08-28,Queens,1065.0
2010-08-29,Brooklyn,14137.0
2010-08-30,Brooklyn,19307.0
2010-08-31,Brooklyn,19192.0
2010-09-01,Brooklyn,19978.0
2010-09-02,Brooklyn,20529.0
2010-09-03,Brooklyn,20844.0
2010-09-04,Brooklyn,16930.0
2010-09-05,Brooklyn,14664.0
2010-09-06,Brooklyn,13057.0
2010-09-07,Brooklyn,19525.0
2010-09-08,Brooklyn,20319.0
2010-09-09,Brooklyn,18401.0
2010-09-10,Bronx,18193.0
2010-09-10,Brooklyn,6225.0
2010-09-10,Manhattan,12665.0
2010-09-10,Queens,45.0
2010-09-11,Bronx,39084.0
2010-09-12,Bronx,20217.0
2010-09-12,Brooklyn,3573.0
2010-09-13,Bronx,3434.0
2010-09-13,Brooklyn,19282.0
2010-09-13,Queens,2228.0
2010-09-14,Bronx,127.0
2010-09-14,Brooklyn,23709.0
2010-09-14,Queens,6125.0
2010-09-15,Bronx,99.0
2010-09-15,Brooklyn,23734.0
2010-09-15,Queens,5922.0
2010-09-16,Bronx,70.0
2010-09-16,Brooklyn,24026.0
2010-09-16,Queens,5791.0
2010-09-17,Bronx,179.0
2010-09-17,Brooklyn,24440.0
2010-09-17,Queens,6036.0
2010-09-18,Bronx,521.0
2010-09-18,Brooklyn,16530.0
2010-09-18,Queens,2774.0
2010-09-19,Bronx,248.0
2010-09-19,Brooklyn,14483.0
2010-09-19,Queens,1963.0
2010-09-20,Bronx,223.0
2010-09-20,Brooklyn,23766.0
2010-09-20,Queens,5624.0
2010-09-21,Bronx,60.0
2010-09-21,Brooklyn,24472.0
2010-09-21,Queens,6752.0
2010-09-22,Brooklyn,28708.0
2010-09-22,Queens,6155.0
2010-09-23,Brooklyn,28860.0
2010-09-24,Brooklyn,30424.0
2010-09-25,Brooklyn,29637.0
2010-09-26,Brooklyn,26708.0
2010-09-27,Brooklyn,30443.0
2010-09-28,Brooklyn,33681.0
2010-09-29,Brooklyn,33700.0
2010-09-30,Brooklyn,29466.0
2010-10-01,Brooklyn,29320.0
2010-10-02,Brooklyn,29586.0
2010-10-03,Brooklyn,20548.0
2010-10-04,Brooklyn,15433.0
2010-10-05,Brooklyn,16545.0
2010-10-06,Brooklyn,17116.0
2010-10-07,Brooklyn,17315.0
2010-10-08,Brooklyn,13881.0
2010-10-08,Manhattan,16862.0
2010-10-08,Queens,26602.0
2010-10-09,Brooklyn,6047.0
2010-10-09,Manhattan,42841.0
2010-10-09,Queens,59243.0
2010-10-10,Brooklyn,5064.0
2010-10-10,Manhattan,41591.0
2010-10-10,Queens,58182.0
2010-10-11,Bronx,1095.0
2010-10-11,Brooklyn,2070.0
2010-10-11,Manhattan,37696.0
2010-10-11,Queens,56734.0
2010-10-12,Bronx,1040.0
2010-10-12,Manhattan,53879.0
2010-10-12,Queens,52600.0
2010-10-13,Manhattan,71631.0
2010-10-13,Queens,51145.0
2010-10-14,Manhattan,67478.0
2010-10-14,Queens,32595.0
2010-10-15,Manhattan,62921.0
2010-10-15,Queens,154.0
2010-10-16,Manhattan,49900.0
2010-10-16,Queens,10.0
2010-10-17,Manhattan,37973.0
2010-10-17,Queens,0.0
2010-10-18,Brooklyn,7682.0
2010-10-18,Manhattan,47960.0
2010-10-18,Queens,0.0
2010-10-19,Brooklyn,13709.0
2010-10-19,Manhattan,48803.0
2010-10-19,Queens,0.0
